Participant	PhaseLabel	Bin	MovieID	InferenceCondition	Count	MeanPupil
1	ObjOut	17	53_C_R_M_P_OS_S_O_S	0	1	0.032935
1	ObjOut	17	55_C_R_M_P_OS_O_S_D	0	1	0.060320
1	ObjOut	17	56_C_R_M_I_OS_O_P_S	0	1	0.043452
1	ObjOut	17	58_C_R_M_P_BP_B_P_D	0	1	0.014806
1	ObjOut	17	59_C_R_M_P_BP_P_B_S	0	1	0.033000
1	ObjOut	17	61_C_R_M_P_PB_B_P_S	0	1	-0.005032
1	ObjOut	17	63_C_R_M_P_PB_P_B_D	0	1	0.054387
1	ObjOut	17	64_C_R_M_I_PB_P_O_S	0	1	0.013440
1	ObjOut	17	65_T_R_M_I_SP_S_S_S	1	1	0.084346
1	ObjOut	17	67_T_R_M_P_SP_P_S_S	1	1	0.057533
1	ObjOut	17	68_T_R_M_I_SP_P_P_D	1	1	0.011903
1	ObjOut	17	69_T_R_M_P_PS_S_P_S	1	1	-0.001613
1	ObjOut	17	70_T_R_M_I_PS_S_S_D	1	1	0.019645
1	ObjOut	17	72_T_R_M_I_PS_P_P_S	1	1	0.044935
1	ObjOut	17	81_T_R_M_P_OB_B_O_S	1	1	0.021839
1	ObjOut	17	82_T_R_M_I_OB_B_B_D	1	1	0.004097
1	ObjOut	17	83_T_R_M_P_BO_O_B_S	1	1	0.052097
1	ObjOut	17	84_T_R_M_I_BO_O_O_D	1	1	-0.016417
1	ObjOut	17	85_T_R_M_I_OB_O_O_S	1	1	0.019387
1	ObjOut	17	86_T_R_M_P_OB_O_B_D	1	1	0.029387
1	ObjOut	17	87_T_R_M_I_BO_B_B_S	1	1	-0.000710
1	ObjOut	17	88_T_R_M_P_BO_B_O_D	1	1	-0.014258
1	ObjOut	18	49_C_R_M_I_SO_S_B_S	0	1	0.008806
1	ObjOut	18	50_C_R_M_P_SO_S_O_D	0	1	0.008032
1	ObjOut	18	53_C_R_M_P_OS_S_O_S	0	1	0.034935
1	ObjOut	18	55_C_R_M_P_OS_O_S_D	0	1	0.056320
1	ObjOut	18	56_C_R_M_I_OS_O_P_S	0	1	0.026452
1	ObjOut	18	58_C_R_M_P_BP_B_P_D	0	1	-0.001194
1	ObjOut	18	59_C_R_M_P_BP_P_B_S	0	1	0.009000
1	ObjOut	18	61_C_R_M_P_PB_B_P_S	0	1	-0.012032
1	ObjOut	18	62_C_R_M_I_PB_B_S_D	0	1	0.128591
1	ObjOut	18	63_C_R_M_P_PB_P_B_D	0	1	0.028387
1	ObjOut	18	64_C_R_M_I_PB_P_O_S	0	1	0.028440
1	ObjOut	18	65_T_R_M_I_SP_S_S_S	1	1	0.080346
1	ObjOut	18	67_T_R_M_P_SP_P_S_S	1	1	0.053533
1	ObjOut	18	68_T_R_M_I_SP_P_P_D	1	1	0.007903
1	ObjOut	18	69_T_R_M_P_PS_S_P_S	1	1	0.005387
1	ObjOut	18	70_T_R_M_I_PS_S_S_D	1	1	0.018645
1	ObjOut	18	72_T_R_M_I_PS_P_P_S	1	1	0.036935
1	ObjOut	18	81_T_R_M_P_OB_B_O_S	1	1	0.008839
1	ObjOut	18	82_T_R_M_I_OB_B_B_D	1	1	-0.002903
1	ObjOut	18	83_T_R_M_P_BO_O_B_S	1	1	0.039097
1	ObjOut	18	84_T_R_M_I_BO_O_O_D	1	1	-0.005417
1	ObjOut	18	85_T_R_M_I_OB_O_O_S	1	1	-0.003613
1	ObjOut	18	86_T_R_M_P_OB_O_B_D	1	1	0.020387
1	ObjOut	18	87_T_R_M_I_BO_B_B_S	1	1	-0.010710
1	ObjOut	18	88_T_R_M_P_BO_B_O_D	1	1	-0.010258
1	ObjOut	19	49_C_R_M_I_SO_S_B_S	0	1	0.011806
1	ObjOut	19	50_C_R_M_P_SO_S_O_D	0	1	0.003032
1	ObjOut	19	53_C_R_M_P_OS_S_O_S	0	1	0.037935
1	ObjOut	19	55_C_R_M_P_OS_O_S_D	0	1	0.058320
1	ObjOut	19	56_C_R_M_I_OS_O_P_S	0	1	0.022452
1	ObjOut	19	58_C_R_M_P_BP_B_P_D	0	1	-0.005194
1	ObjOut	19	59_C_R_M_P_BP_P_B_S	0	1	-0.004000
1	ObjOut	19	61_C_R_M_P_PB_B_P_S	0	1	-0.000032
1	ObjOut	19	62_C_R_M_I_PB_B_S_D	0	1	0.034591
1	ObjOut	19	63_C_R_M_P_PB_P_B_D	0	1	0.032387
1	ObjOut	19	64_C_R_M_I_PB_P_O_S	0	1	0.028440
1	ObjOut	19	65_T_R_M_I_SP_S_S_S	1	1	0.049346
1	ObjOut	19	67_T_R_M_P_SP_P_S_S	1	1	0.047533
1	ObjOut	19	68_T_R_M_I_SP_P_P_D	1	1	0.002903
1	ObjOut	19	69_T_R_M_P_PS_S_P_S	1	1	-0.006613
1	ObjOut	19	70_T_R_M_I_PS_S_S_D	1	1	0.005645
1	ObjOut	19	72_T_R_M_I_PS_P_P_S	1	1	0.030935
1	ObjOut	19	81_T_R_M_P_OB_B_O_S	1	1	-0.013161
1	ObjOut	19	82_T_R_M_I_OB_B_B_D	1	1	-0.000903
1	ObjOut	19	83_T_R_M_P_BO_O_B_S	1	1	0.026097
1	ObjOut	19	84_T_R_M_I_BO_O_O_D	1	1	0.002583
1	ObjOut	19	85_T_R_M_I_OB_O_O_S	1	1	0.027387
1	ObjOut	19	86_T_R_M_P_OB_O_B_D	1	1	0.012387
1	ObjOut	19	87_T_R_M_I_BO_B_B_S	1	1	-0.002710
1	ObjOut	19	88_T_R_M_P_BO_B_O_D	1	1	-0.023258
1	ObjOut	20	49_C_R_M_I_SO_S_B_S	0	1	0.002806
1	ObjOut	20	50_C_R_M_P_SO_S_O_D	0	1	-0.025968
1	ObjOut	20	53_C_R_M_P_OS_S_O_S	0	1	0.031935
1	ObjOut	20	55_C_R_M_P_OS_O_S_D	0	1	0.063320
1	ObjOut	20	56_C_R_M_I_OS_O_P_S	0	1	0.008452
1	ObjOut	20	58_C_R_M_P_BP_B_P_D	0	1	-0.018194
1	ObjOut	20	59_C_R_M_P_BP_P_B_S	0	1	-0.017000
1	ObjOut	20	61_C_R_M_P_PB_B_P_S	0	1	0.000968
1	ObjOut	20	62_C_R_M_I_PB_B_S_D	0	1	0.008591
1	ObjOut	20	63_C_R_M_P_PB_P_B_D	0	1	0.015387
1	ObjOut	20	64_C_R_M_I_PB_P_O_S	0	1	0.016440
1	ObjOut	20	65_T_R_M_I_SP_S_S_S	1	1	0.040346
1	ObjOut	20	67_T_R_M_P_SP_P_S_S	1	1	0.036533
1	ObjOut	20	68_T_R_M_I_SP_P_P_D	1	1	-0.010097
1	ObjOut	20	69_T_R_M_P_PS_S_P_S	1	1	-0.002613
1	ObjOut	20	70_T_R_M_I_PS_S_S_D	1	1	0.014645
1	ObjOut	20	72_T_R_M_I_PS_P_P_S	1	1	0.022935
1	ObjOut	20	81_T_R_M_P_OB_B_O_S	1	1	-0.016161
1	ObjOut	20	82_T_R_M_I_OB_B_B_D	1	1	0.003097
1	ObjOut	20	83_T_R_M_P_BO_O_B_S	1	1	0.018097
1	ObjOut	20	84_T_R_M_I_BO_O_O_D	1	1	0.012583
1	ObjOut	20	85_T_R_M_I_OB_O_O_S	1	1	0.041387
1	ObjOut	20	86_T_R_M_P_OB_O_B_D	1	1	0.008387
1	ObjOut	20	87_T_R_M_I_BO_B_B_S	1	1	-0.022710
1	ObjOut	20	88_T_R_M_P_BO_B_O_D	1	1	-0.027258
1	ObjOut	21	49_C_R_M_I_SO_S_B_S	0	1	-0.000194
1	ObjOut	21	50_C_R_M_P_SO_S_O_D	0	1	-0.024968
1	ObjOut	21	53_C_R_M_P_OS_S_O_S	0	1	0.031935
1	ObjOut	21	55_C_R_M_P_OS_O_S_D	0	1	0.058320
1	ObjOut	21	56_C_R_M_I_OS_O_P_S	0	1	-0.013548
1	ObjOut	21	58_C_R_M_P_BP_B_P_D	0	1	-0.029194
1	ObjOut	21	59_C_R_M_P_BP_P_B_S	0	1	-0.013000
1	ObjOut	21	60_C_R_M_I_BP_P_O_D	0	1	0.081500
1	ObjOut	21	61_C_R_M_P_PB_B_P_S	0	1	0.000968
1	ObjOut	21	62_C_R_M_I_PB_B_S_D	0	1	-0.010409
1	ObjOut	21	63_C_R_M_P_PB_P_B_D	0	1	0.004387
1	ObjOut	21	64_C_R_M_I_PB_P_O_S	0	1	0.032440
1	ObjOut	21	65_T_R_M_I_SP_S_S_S	1	1	0.032346
1	ObjOut	21	67_T_R_M_P_SP_P_S_S	1	1	0.029533
1	ObjOut	21	68_T_R_M_I_SP_P_P_D	1	1	-0.011097
1	ObjOut	21	69_T_R_M_P_PS_S_P_S	1	1	-0.004613
1	ObjOut	21	70_T_R_M_I_PS_S_S_D	1	1	-0.001355
1	ObjOut	21	72_T_R_M_I_PS_P_P_S	1	1	0.018935
1	ObjOut	21	81_T_R_M_P_OB_B_O_S	1	1	-0.037161
1	ObjOut	21	82_T_R_M_I_OB_B_B_D	1	1	0.004097
1	ObjOut	21	83_T_R_M_P_BO_O_B_S	1	1	0.013097
1	ObjOut	21	84_T_R_M_I_BO_O_O_D	1	1	0.012583
1	ObjOut	21	85_T_R_M_I_OB_O_O_S	1	1	0.061387
1	ObjOut	21	86_T_R_M_P_OB_O_B_D	1	1	0.008387
1	ObjOut	21	87_T_R_M_I_BO_B_B_S	1	1	-0.005710
1	ObjOut	21	88_T_R_M_P_BO_B_O_D	1	1	-0.040258
1	ObjOut	22	49_C_R_M_I_SO_S_B_S	0	1	-0.002194
1	ObjOut	22	50_C_R_M_P_SO_S_O_D	0	1	-0.047968
1	ObjOut	22	53_C_R_M_P_OS_S_O_S	0	1	0.013935
1	ObjOut	22	55_C_R_M_P_OS_O_S_D	0	1	0.051320
1	ObjOut	22	56_C_R_M_I_OS_O_P_S	0	1	-0.020548
1	ObjOut	22	58_C_R_M_P_BP_B_P_D	0	1	-0.031194
1	ObjOut	22	59_C_R_M_P_BP_P_B_S	0	1	-0.042000
1	ObjOut	22	60_C_R_M_I_BP_P_O_D	0	1	-0.004500
1	ObjOut	22	61_C_R_M_P_PB_B_P_S	0	1	-0.011032
1	ObjOut	22	62_C_R_M_I_PB_B_S_D	0	1	-0.010409
1	ObjOut	22	63_C_R_M_P_PB_P_B_D	0	1	0.000387
1	ObjOut	22	64_C_R_M_I_PB_P_O_S	0	1	0.035440
1	ObjOut	22	65_T_R_M_I_SP_S_S_S	1	1	-0.018654
1	ObjOut	22	66_T_R_M_P_SP_S_P_D	1	1	-0.031857
1	ObjOut	22	67_T_R_M_P_SP_P_S_S	1	1	0.011533
1	ObjOut	22	68_T_R_M_I_SP_P_P_D	1	1	-0.007097
1	ObjOut	22	69_T_R_M_P_PS_S_P_S	1	1	-0.013613
1	ObjOut	22	70_T_R_M_I_PS_S_S_D	1	1	0.003645
1	ObjOut	22	72_T_R_M_I_PS_P_P_S	1	1	0.006935
1	ObjOut	22	81_T_R_M_P_OB_B_O_S	1	1	-0.050161
1	ObjOut	22	82_T_R_M_I_OB_B_B_D	1	1	-0.008903
1	ObjOut	22	83_T_R_M_P_BO_O_B_S	1	1	0.005097
1	ObjOut	22	84_T_R_M_I_BO_O_O_D	1	1	0.020583
1	ObjOut	22	85_T_R_M_I_OB_O_O_S	1	1	0.018387
1	ObjOut	22	86_T_R_M_P_OB_O_B_D	1	1	0.000387
1	ObjOut	22	87_T_R_M_I_BO_B_B_S	1	1	-0.015710
1	ObjOut	22	88_T_R_M_P_BO_B_O_D	1	1	-0.064258
1	ObjOut	23	49_C_R_M_I_SO_S_B_S	0	1	-0.004194
1	ObjOut	23	50_C_R_M_P_SO_S_O_D	0	1	-0.048968
1	ObjOut	23	53_C_R_M_P_OS_S_O_S	0	1	0.002935
1	ObjOut	23	55_C_R_M_P_OS_O_S_D	0	1	0.070320
1	ObjOut	23	56_C_R_M_I_OS_O_P_S	0	1	-0.037548
1	ObjOut	23	58_C_R_M_P_BP_B_P_D	0	1	-0.044194
1	ObjOut	23	59_C_R_M_P_BP_P_B_S	0	1	-0.052000
1	ObjOut	23	60_C_R_M_I_BP_P_O_D	0	1	0.002500
1	ObjOut	23	61_C_R_M_P_PB_B_P_S	0	1	-0.032032
1	ObjOut	23	62_C_R_M_I_PB_B_S_D	0	1	-0.024409
1	ObjOut	23	63_C_R_M_P_PB_P_B_D	0	1	-0.012613
1	ObjOut	23	64_C_R_M_I_PB_P_O_S	0	1	0.026440
1	ObjOut	23	65_T_R_M_I_SP_S_S_S	1	1	-0.037654
1	ObjOut	23	66_T_R_M_P_SP_S_P_D	1	1	-0.011857
1	ObjOut	23	67_T_R_M_P_SP_P_S_S	1	1	0.005533
1	ObjOut	23	68_T_R_M_I_SP_P_P_D	1	1	-0.022097
1	ObjOut	23	69_T_R_M_P_PS_S_P_S	1	1	-0.018613
1	ObjOut	23	70_T_R_M_I_PS_S_S_D	1	1	-0.006355
1	ObjOut	23	72_T_R_M_I_PS_P_P_S	1	1	-0.005065
1	ObjOut	23	81_T_R_M_P_OB_B_O_S	1	1	-0.066161
1	ObjOut	23	82_T_R_M_I_OB_B_B_D	1	1	-0.006903
1	ObjOut	23	83_T_R_M_P_BO_O_B_S	1	1	-0.005903
1	ObjOut	23	84_T_R_M_I_BO_O_O_D	1	1	0.027583
1	ObjOut	23	85_T_R_M_I_OB_O_O_S	1	1	0.021387
1	ObjOut	23	86_T_R_M_P_OB_O_B_D	1	1	-0.010613
1	ObjOut	23	87_T_R_M_I_BO_B_B_S	1	1	-0.001710
1	ObjOut	23	88_T_R_M_P_BO_B_O_D	1	1	-0.023258
1	ObjOut	24	49_C_R_M_I_SO_S_B_S	0	1	-0.008194
1	ObjOut	24	50_C_R_M_P_SO_S_O_D	0	1	-0.057968
1	ObjOut	24	53_C_R_M_P_OS_S_O_S	0	1	0.000935
1	ObjOut	24	55_C_R_M_P_OS_O_S_D	0	1	0.063320
1	ObjOut	24	56_C_R_M_I_OS_O_P_S	0	1	-0.041548
1	ObjOut	24	58_C_R_M_P_BP_B_P_D	0	1	-0.057194
1	ObjOut	24	59_C_R_M_P_BP_P_B_S	0	1	-0.048000
1	ObjOut	24	60_C_R_M_I_BP_P_O_D	0	1	0.018500
1	ObjOut	24	61_C_R_M_P_PB_B_P_S	0	1	-0.029032
1	ObjOut	24	62_C_R_M_I_PB_B_S_D	0	1	-0.033409
1	ObjOut	24	63_C_R_M_P_PB_P_B_D	0	1	-0.024613
1	ObjOut	24	64_C_R_M_I_PB_P_O_S	0	1	0.008440
1	ObjOut	24	65_T_R_M_I_SP_S_S_S	1	1	-0.063654
1	ObjOut	24	66_T_R_M_P_SP_S_P_D	1	1	0.063143
1	ObjOut	24	67_T_R_M_P_SP_P_S_S	1	1	-0.004467
1	ObjOut	24	68_T_R_M_I_SP_P_P_D	1	1	-0.019097
1	ObjOut	24	69_T_R_M_P_PS_S_P_S	1	1	-0.030613
1	ObjOut	24	70_T_R_M_I_PS_S_S_D	1	1	-0.015355
1	ObjOut	24	71_T_R_M_P_PS_P_S_D	1	1	-0.026333
1	ObjOut	24	72_T_R_M_I_PS_P_P_S	1	1	-0.014065
1	ObjOut	24	81_T_R_M_P_OB_B_O_S	1	1	-0.076161
1	ObjOut	24	82_T_R_M_I_OB_B_B_D	1	1	-0.007903
1	ObjOut	24	83_T_R_M_P_BO_O_B_S	1	1	-0.009903
1	ObjOut	24	84_T_R_M_I_BO_O_O_D	1	1	0.024583
1	ObjOut	24	85_T_R_M_I_OB_O_O_S	1	1	-0.011613
1	ObjOut	24	86_T_R_M_P_OB_O_B_D	1	1	-0.020613
1	ObjOut	24	87_T_R_M_I_BO_B_B_S	1	1	-0.013710
1	ObjOut	24	88_T_R_M_P_BO_B_O_D	1	1	-0.009258
1	ObjOut	25	49_C_R_M_I_SO_S_B_S	0	1	-0.008194
1	ObjOut	25	50_C_R_M_P_SO_S_O_D	0	1	-0.077968
1	ObjOut	25	53_C_R_M_P_OS_S_O_S	0	1	-0.000065
1	ObjOut	25	55_C_R_M_P_OS_O_S_D	0	1	0.075320
1	ObjOut	25	56_C_R_M_I_OS_O_P_S	0	1	-0.056548
1	ObjOut	25	58_C_R_M_P_BP_B_P_D	0	1	-0.072194
1	ObjOut	25	59_C_R_M_P_BP_P_B_S	0	1	-0.066000
1	ObjOut	25	60_C_R_M_I_BP_P_O_D	0	1	0.006500
1	ObjOut	25	61_C_R_M_P_PB_B_P_S	0	1	-0.043032
1	ObjOut	25	62_C_R_M_I_PB_B_S_D	0	1	-0.045409
1	ObjOut	25	63_C_R_M_P_PB_P_B_D	0	1	-0.041613
1	ObjOut	25	64_C_R_M_I_PB_P_O_S	0	1	0.001440
1	ObjOut	25	65_T_R_M_I_SP_S_S_S	1	1	-0.089654
1	ObjOut	25	66_T_R_M_P_SP_S_P_D	1	1	0.052143
1	ObjOut	25	67_T_R_M_P_SP_P_S_S	1	1	-0.029467
1	ObjOut	25	68_T_R_M_I_SP_P_P_D	1	1	-0.016097
1	ObjOut	25	69_T_R_M_P_PS_S_P_S	1	1	-0.025613
1	ObjOut	25	70_T_R_M_I_PS_S_S_D	1	1	-0.018355
1	ObjOut	25	72_T_R_M_I_PS_P_P_S	1	1	-0.017065
1	ObjOut	25	81_T_R_M_P_OB_B_O_S	1	1	-0.071161
1	ObjOut	25	82_T_R_M_I_OB_B_B_D	1	1	0.008097
1	ObjOut	25	83_T_R_M_P_BO_O_B_S	1	1	-0.015903
1	ObjOut	25	84_T_R_M_I_BO_O_O_D	1	1	0.031583
1	ObjOut	25	85_T_R_M_I_OB_O_O_S	1	1	-0.004613
1	ObjOut	25	86_T_R_M_P_OB_O_B_D	1	1	-0.028613
1	ObjOut	25	87_T_R_M_I_BO_B_B_S	1	1	-0.020710
1	ObjOut	25	88_T_R_M_P_BO_B_O_D	1	1	-0.019258
1	ObjOut	26	49_C_R_M_I_SO_S_B_S	0	1	-0.020194
1	ObjOut	26	50_C_R_M_P_SO_S_O_D	0	1	-0.074968
1	ObjOut	26	53_C_R_M_P_OS_S_O_S	0	1	-0.014065
1	ObjOut	26	55_C_R_M_P_OS_O_S_D	0	1	0.064320
1	ObjOut	26	56_C_R_M_I_OS_O_P_S	0	1	-0.082548
1	ObjOut	26	58_C_R_M_P_BP_B_P_D	0	1	-0.074194
1	ObjOut	26	59_C_R_M_P_BP_P_B_S	0	1	-0.088000
1	ObjOut	26	60_C_R_M_I_BP_P_O_D	0	1	0.015500
1	ObjOut	26	61_C_R_M_P_PB_B_P_S	0	1	-0.050032
1	ObjOut	26	62_C_R_M_I_PB_B_S_D	0	1	-0.008409
1	ObjOut	26	63_C_R_M_P_PB_P_B_D	0	1	-0.055613
1	ObjOut	26	64_C_R_M_I_PB_P_O_S	0	1	-0.002560
1	ObjOut	26	65_T_R_M_I_SP_S_S_S	1	1	-0.113654
1	ObjOut	26	66_T_R_M_P_SP_S_P_D	1	1	0.048143
1	ObjOut	26	67_T_R_M_P_SP_P_S_S	1	1	-0.038467
1	ObjOut	26	68_T_R_M_I_SP_P_P_D	1	1	-0.041097
1	ObjOut	26	69_T_R_M_P_PS_S_P_S	1	1	-0.031613
1	ObjOut	26	70_T_R_M_I_PS_S_S_D	1	1	-0.036355
1	ObjOut	26	72_T_R_M_I_PS_P_P_S	1	1	-0.046065
1	ObjOut	26	81_T_R_M_P_OB_B_O_S	1	1	-0.092161
1	ObjOut	26	82_T_R_M_I_OB_B_B_D	1	1	0.002097
1	ObjOut	26	83_T_R_M_P_BO_O_B_S	1	1	-0.025903
1	ObjOut	26	84_T_R_M_I_BO_O_O_D	1	1	0.035583
1	ObjOut	26	85_T_R_M_I_OB_O_O_S	1	1	-0.023613
1	ObjOut	26	86_T_R_M_P_OB_O_B_D	1	1	-0.029613
1	ObjOut	26	87_T_R_M_I_BO_B_B_S	1	1	-0.012710
1	ObjOut	26	88_T_R_M_P_BO_B_O_D	1	1	-0.021258
1	ObjOut	27	49_C_R_M_I_SO_S_B_S	0	1	-0.035194
1	ObjOut	27	50_C_R_M_P_SO_S_O_D	0	1	-0.086968
1	ObjOut	27	53_C_R_M_P_OS_S_O_S	0	1	-0.018065
1	ObjOut	27	55_C_R_M_P_OS_O_S_D	0	1	0.057320
1	ObjOut	27	56_C_R_M_I_OS_O_P_S	0	1	-0.091548
1	ObjOut	27	58_C_R_M_P_BP_B_P_D	0	1	-0.099194
1	ObjOut	27	59_C_R_M_P_BP_P_B_S	0	1	-0.100000
1	ObjOut	27	60_C_R_M_I_BP_P_O_D	0	1	0.006500
1	ObjOut	27	61_C_R_M_P_PB_B_P_S	0	1	-0.052032
1	ObjOut	27	62_C_R_M_I_PB_B_S_D	0	1	-0.015409
1	ObjOut	27	63_C_R_M_P_PB_P_B_D	0	1	-0.060613
1	ObjOut	27	64_C_R_M_I_PB_P_O_S	0	1	-0.016560
1	ObjOut	27	65_T_R_M_I_SP_S_S_S	1	1	-0.125654
1	ObjOut	27	66_T_R_M_P_SP_S_P_D	1	1	0.050143
1	ObjOut	27	67_T_R_M_P_SP_P_S_S	1	1	-0.062467
1	ObjOut	27	68_T_R_M_I_SP_P_P_D	1	1	-0.041097
1	ObjOut	27	69_T_R_M_P_PS_S_P_S	1	1	-0.022613
1	ObjOut	27	70_T_R_M_I_PS_S_S_D	1	1	-0.050355
1	ObjOut	27	71_T_R_M_P_PS_P_S_D	1	1	0.010667
1	ObjOut	27	72_T_R_M_I_PS_P_P_S	1	1	-0.052065
1	ObjOut	27	81_T_R_M_P_OB_B_O_S	1	1	-0.095161
1	ObjOut	27	82_T_R_M_I_OB_B_B_D	1	1	0.001097
1	ObjOut	27	83_T_R_M_P_BO_O_B_S	1	1	-0.043903
1	ObjOut	27	84_T_R_M_I_BO_O_O_D	1	1	0.032583
1	ObjOut	27	85_T_R_M_I_OB_O_O_S	1	1	-0.036613
1	ObjOut	27	86_T_R_M_P_OB_O_B_D	1	1	-0.044613
1	ObjOut	27	87_T_R_M_I_BO_B_B_S	1	1	-0.028710
1	ObjOut	27	88_T_R_M_P_BO_B_O_D	1	1	0.009742
1	ObjOut	28	49_C_R_M_I_SO_S_B_S	0	1	-0.037194
1	ObjOut	28	50_C_R_M_P_SO_S_O_D	0	1	-0.095968
1	ObjOut	28	53_C_R_M_P_OS_S_O_S	0	1	-0.026065
1	ObjOut	28	55_C_R_M_P_OS_O_S_D	0	1	0.059320
1	ObjOut	28	56_C_R_M_I_OS_O_P_S	0	1	-0.095548
1	ObjOut	28	58_C_R_M_P_BP_B_P_D	0	1	-0.111194
1	ObjOut	28	59_C_R_M_P_BP_P_B_S	0	1	-0.105000
1	ObjOut	28	60_C_R_M_I_BP_P_O_D	0	1	0.005500
1	ObjOut	28	61_C_R_M_P_PB_B_P_S	0	1	-0.058032
1	ObjOut	28	62_C_R_M_I_PB_B_S_D	0	1	-0.025409
1	ObjOut	28	63_C_R_M_P_PB_P_B_D	0	1	-0.069613
1	ObjOut	28	64_C_R_M_I_PB_P_O_S	0	1	-0.025560
1	ObjOut	28	65_T_R_M_I_SP_S_S_S	1	1	-0.151654
1	ObjOut	28	66_T_R_M_P_SP_S_P_D	1	1	0.048143
1	ObjOut	28	67_T_R_M_P_SP_P_S_S	1	1	-0.092467
1	ObjOut	28	68_T_R_M_I_SP_P_P_D	1	1	-0.067097
1	ObjOut	28	69_T_R_M_P_PS_S_P_S	1	1	-0.005613
1	ObjOut	28	70_T_R_M_I_PS_S_S_D	1	1	-0.053355
1	ObjOut	28	71_T_R_M_P_PS_P_S_D	1	1	0.017667
1	ObjOut	28	72_T_R_M_I_PS_P_P_S	1	1	-0.077065
1	ObjOut	28	81_T_R_M_P_OB_B_O_S	1	1	-0.101161
1	ObjOut	28	82_T_R_M_I_OB_B_B_D	1	1	-0.003903
1	ObjOut	28	83_T_R_M_P_BO_O_B_S	1	1	-0.026903
1	ObjOut	28	84_T_R_M_I_BO_O_O_D	1	1	0.029583
1	ObjOut	28	85_T_R_M_I_OB_O_O_S	1	1	-0.040613
1	ObjOut	28	86_T_R_M_P_OB_O_B_D	1	1	-0.054613
1	ObjOut	28	87_T_R_M_I_BO_B_B_S	1	1	-0.035710
1	ObjOut	28	88_T_R_M_P_BO_B_O_D	1	1	0.002742
1	ObjOut	29	49_C_R_M_I_SO_S_B_S	0	1	-0.046194
1	ObjOut	29	50_C_R_M_P_SO_S_O_D	0	1	-0.106968
1	ObjOut	29	53_C_R_M_P_OS_S_O_S	0	1	-0.047065
1	ObjOut	29	55_C_R_M_P_OS_O_S_D	0	1	0.071320
1	ObjOut	29	56_C_R_M_I_OS_O_P_S	0	1	-0.108548
1	ObjOut	29	58_C_R_M_P_BP_B_P_D	0	1	-0.117194
1	ObjOut	29	59_C_R_M_P_BP_P_B_S	0	1	-0.109000
1	ObjOut	29	60_C_R_M_I_BP_P_O_D	0	1	0.009500
1	ObjOut	29	61_C_R_M_P_PB_B_P_S	0	1	-0.054032
1	ObjOut	29	62_C_R_M_I_PB_B_S_D	0	1	-0.041409
1	ObjOut	29	63_C_R_M_P_PB_P_B_D	0	1	-0.088613
1	ObjOut	29	64_C_R_M_I_PB_P_O_S	0	1	-0.025560
1	ObjOut	29	65_T_R_M_I_SP_S_S_S	1	1	-0.169654
1	ObjOut	29	66_T_R_M_P_SP_S_P_D	1	1	0.067143
1	ObjOut	29	67_T_R_M_P_SP_P_S_S	1	1	-0.108467
1	ObjOut	29	68_T_R_M_I_SP_P_P_D	1	1	-0.066097
1	ObjOut	29	69_T_R_M_P_PS_S_P_S	1	1	-0.010613
1	ObjOut	29	70_T_R_M_I_PS_S_S_D	1	1	-0.065355
1	ObjOut	29	71_T_R_M_P_PS_P_S_D	1	1	0.018667
1	ObjOut	29	72_T_R_M_I_PS_P_P_S	1	1	-0.076065
1	ObjOut	29	81_T_R_M_P_OB_B_O_S	1	1	-0.102161
1	ObjOut	29	82_T_R_M_I_OB_B_B_D	1	1	0.003097
1	ObjOut	29	83_T_R_M_P_BO_O_B_S	1	1	-0.028903
1	ObjOut	29	84_T_R_M_I_BO_O_O_D	1	1	0.013583
1	ObjOut	29	85_T_R_M_I_OB_O_O_S	1	1	-0.026613
1	ObjOut	29	86_T_R_M_P_OB_O_B_D	1	1	-0.060613
1	ObjOut	29	87_T_R_M_I_BO_B_B_S	1	1	-0.052710
1	ObjOut	29	88_T_R_M_P_BO_B_O_D	1	1	-0.020258
1	ObjOut	30	49_C_R_M_I_SO_S_B_S	0	1	-0.069194
1	ObjOut	30	50_C_R_M_P_SO_S_O_D	0	1	-0.106968
1	ObjOut	30	53_C_R_M_P_OS_S_O_S	0	1	-0.056065
1	ObjOut	30	55_C_R_M_P_OS_O_S_D	0	1	0.063320
1	ObjOut	30	56_C_R_M_I_OS_O_P_S	0	1	-0.114548
1	ObjOut	30	58_C_R_M_P_BP_B_P_D	0	1	-0.133194
1	ObjOut	30	59_C_R_M_P_BP_P_B_S	0	1	-0.123000
1	ObjOut	30	60_C_R_M_I_BP_P_O_D	0	1	0.023500
1	ObjOut	30	61_C_R_M_P_PB_B_P_S	0	1	-0.080032
1	ObjOut	30	62_C_R_M_I_PB_B_S_D	0	1	-0.042409
1	ObjOut	30	63_C_R_M_P_PB_P_B_D	0	1	-0.089613
1	ObjOut	30	64_C_R_M_I_PB_P_O_S	0	1	-0.040560
1	ObjOut	30	65_T_R_M_I_SP_S_S_S	1	1	-0.192654
1	ObjOut	30	66_T_R_M_P_SP_S_P_D	1	1	0.059143
1	ObjOut	30	67_T_R_M_P_SP_P_S_S	1	1	-0.131467
1	ObjOut	30	68_T_R_M_I_SP_P_P_D	1	1	-0.065097
1	ObjOut	30	69_T_R_M_P_PS_S_P_S	1	1	-0.034613
1	ObjOut	30	70_T_R_M_I_PS_S_S_D	1	1	-0.066355
